source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,ruwe,distance_bj,distance_bj_low,distance_bj_high,Name,Mx,Mx_err,Mo,Mo_err,RV,RV_err,Period,Period_err,Spin_period,Spin_period_err,distance_para,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,RV_r_sol,mu_l_rot,mu_b_rot,RV_rot,Peculiar Velocity,Peculiar Radial Velocity,peculiar_mu_l,peculiar_mu_b,Peculiar Velocity 3D,dist_err,SpType,Mod_SpType,SpColor
5333660129603575808,172.77874085540492,0.03600706532597542,-62.946919022640415,0.038947585970163345,-6.09783274255389,0.04833797365427017,1.3726591176073617,0.048345595598220825,0.5732246078053379,0.046700723469257355,-17.942934036254883,4.483153343200684,8.126811027526855,293.9448982981836,-1.4851967908555856,1.5046188831329346,1.536598,1.4570286000000001,1.7567722000000001,IGR J11305-6256,,,17.5,,-22.0,7.4,120.83,0.34,,,1.744516872415204,-6.230849866065377,-0.49423390804962586,7.656377949312945,238.90575015822046,-230.38230897225418,-2.113026992829206,-1.0144743757362156,8.240545822648073,-5.654814180498375,-0.04948495691870804,-13.059269978888295,11.938966344077286,-17.181275843759778,1.5369913072622046,0.5697254246052977,20.922121235294796,0.14212613857949155,B0IIIne,xkcd:green,xkcd:green
5334823859608495104,177.0000300154924,0.014049242250621319,-62.20691022592309,0.014256695285439491,-6.226013692435175,0.017029767856001854,1.598218529604734,0.017916958779096603,0.47542377023483023,0.017436819151043892,,,8.652682304382324,295.61107854733706,-0.2402410763337492,0.852226197719574,2.04901,1.9857327,2.1112824999999997,2E 1145.5-6155,,,12.5,,-17.0,7.4,187.5,,292.274,0.001,2.1033866260116976,-6.427093844263796,0.10006839555339678,7.495598619609555,238.7074682354822,-232.10905303072406,-1.608024307491373,-0.7792263543233834,7.627176556498378,-5.725420364562601,-0.008021147062637207,-17.087575035707108,12.318948144824178,-7.53960152079127,0.9063508277901784,0.8873158969394174,14.44306319612239,0.0771445907813454,B0.2 III,xkcd:red,xkcd:red
5334851450481641088,176.86894042633617,0.007541968487203121,-61.953719225831875,0.008998828940093517,-6.225580251990721,0.01041429303586483,2.361537685037365,0.011920752003788948,0.12669559944899778,0.010234012268483639,,,12.255293846130371,295.48972809721556,-0.00970401441105653,0.9006639122962952,8.292111,7.3091157,9.416815,1E 1145.1-6141,1.7,0.3,14.0,4.0,-13.0,3.0,14.365,0.002,298.0,4.0,7.892933964155221,-6.606609744728988,0.8291063820044122,8.775818429006799,240.18464279683707,-199.4070828944065,-0.3969383274768119,-0.19332868667870368,7.629724238725618,-5.8577025125023265,6.546112257653406e-05,16.35792125362798,42.4984718402562,-36.98764549235359,-0.35196890474984954,1.0223696075605393,56.3400925436325,0.6375626570677606,B2Iae,xkcd:dark green,xkcd:green
5335021664274920576,176.00117181802423,0.023631783202290535,-61.126795789105415,0.023798974230885506,-6.130315247346068,0.030184121802449226,1.1461885127380793,0.0292552150785923,0.060132182238807716,0.030839093029499054,,,15.658426284790039,294.8814099586126,0.6865272933094553,1.044242024421692,7.6653247,5.7160893999999995,9.451875,IGR J11435-6109,,,14.6,0.0,,,52.46,0.06,161.76,0.01,16.63003008985472,-6.222877322534156,-0.4126874934699907,8.520890930838489,239.90778616550955,-206.2041290238455,-0.4271423099918547,-0.21172767549197088,7.702025962323835,-5.962134498796586,-0.003073143485643328,9.742337560872167,9.394049909411095,,0.16639948625428413,-0.19788667449237646,,8.528794830489542,B0.5Ve,xkcd:purple,xkcd:green
5336957010898124160,170.23817252151974,0.008774157613515854,-61.91670671055608,0.009544741362333298,-5.421032061547652,0.012438164092600346,1.3700031073878873,0.011767985299229622,0.32925822598102933,0.011463727802038193,,,11.589363098144531,292.49852714674694,-0.8918067117070271,0.8824551105499268,2.8835776,2.8084328999999997,2.9900737,1A 1118-615,,,18.0,,,,24.0,0.4,405.3,0.6,3.03712989104672,-5.567951674993604,-0.5122609408455543,7.533378606431951,238.75442526486174,-236.625757292191,-1.1107697959919494,-0.5463675767184639,8.549438393728972,-6.068249463889946,-0.02032269737645505,-16.494545100289063,22.032889450035125,,1.611067584888291,0.05442933324936468,,0.10574323622942539,O9.5Ve,xkcd:dark blue,xkcd:blue
5337498593446516480,170.3128552789008,0.011633899994194508,-60.62377582639316,0.011172204278409481,-3.1209129957983794,0.015475110150873661,2.330598792606723,0.014011557213962078,0.13871924869678548,0.013698277994990349,,,12.878896713256836,292.0903279139249,0.335524560942848,1.020703673362732,6.7524946,6.2973564,7.4311533,Cen X-3,1.34,0.16,20.2,1.8,32.0,13.0,2.033,0.029,4.80188,8.5e-05,7.208804901948498,-3.7172568449980616,1.1635249063763917,8.403908168546266,239.7780667308167,-213.471001300143,-0.472452923200996,-0.23900779158196847,8.495468312154907,-6.0082886261640756,-0.0012087948440398161,6.812589592856109,99.20741184714193,16.69194209498898,2.76348470436701,1.4037414928024,100.60184638619165,0.711856605959458,O6.5 II-III,xkcd:blue,xkcd:blue
5337747731560719616,166.80799982116994,0.02308371663093567,-59.873098173924156,0.02252911776304245,-6.7477737898981545,0.030055416747927666,1.6925460968331725,0.02694651298224926,0.3109803269843485,0.028121255338191986,,,7.349096298217773,290.1972529576185,0.39692810345244367,1.2239705324172974,3.2817163000000003,2.9929343,3.5933735,HD 96670,6.2,0.9,22.7,5.2,-27.5,0.02,5.28388,0.00046,,,3.215637496099004,-6.883240114136624,-1.0090435771968114,7.663146368463396,238.91400933979176,-236.4479622952493,-0.9534572374784199,-0.4925904043584464,8.982128734683112,-6.164413189269512,0.006266836607981973,-13.230647388103641,8.912645030406363,-23.25148134657947,0.23463031261130762,-0.522720009446347,24.90113704729887,0.2907829057219289,O8.5f(n)p,xkcd:black,xkcd:blue
5339047221168787712,170.44505383091672,0.009735329076647758,-59.863312990570876,0.010730226524174213,-5.147241767253173,0.012345708906650543,2.7268984561761798,0.012649059295654297,0.12325602732129044,0.01232769526541233,-0.19622527062892914,3.097102403640747,9.770651817321777,291.89319671567364,1.0729211412351414,0.9135584235191345,7.0618657,6.4985159999999995,7.6124453,IGR J11215-5952,,,,,,,164.6,0.1,186.78,0.03,8.113193502442753,-5.75860630935494,0.8766563606733787,8.565111667124173,239.95637637895965,-209.83125822250628,-0.4508748996904211,-0.23181362154867174,8.448281355822768,-5.940439090598219,-0.005936875896039834,11.151550325543527,42.89569246402664,,0.6327076809337004,1.1144068581180904,,0.8114570889642921,B0.5Ia,xkcd:red,xkcd:red
5352018121173519488,159.39709263439522,0.014614508487284184,-56.79883928571816,0.014147087931632996,-6.305023559868493,0.020627472549676895,3.010388342465066,0.017781056463718414,0.17114291438872625,0.01621617190539837,,,11.243227005004883,285.35268291005445,1.4334820988232282,0.9131252765655518,5.0687266,4.688899999999999,5.552981399999999,,,,,,,,,,,,5.8430698318520236,-6.975398459332744,-0.3994701446725611,8.380377927380637,239.75176518319418,-222.70059371598433,-0.5833458238129997,-0.3269061964030593,10.061935427225565,-6.012659188589119,-0.006514109189567739,6.430991974725979,9.252320464058897,,-0.37939344693062527,-0.06604983907993406,,0.5536438665134781,B0V-IIIe,xkcd:purple,xkcd:green
5489434710755238400,116.84823636345111,0.01926848106086254,-53.33241280861758,0.019994378089904785,-4.572287408504343,0.026735246181488037,8.529878580408521,0.027567392215132713,1.535976400998095,0.021055767312645912,,,7.537999629974365,266.31257503013796,-13.725848442105406,0.9104182720184326,0.6460797,0.63763336,0.6547211,,,,,,,,,,,,0.6510516693812409,-9.67789490675736,-0.05468926987460943,8.214278175436906,239.56405946964423,-228.34238197341577,-3.2337131559101433,-1.3054631004811679,15.662310886745933,-6.021355512859915,0.1427894982081897,1.8044084901344704,3.6317890270787627,,-0.4228262379873007,1.1079843323983687,,0.00892487179496587,B7 IV-Ve,xkcd:dark purple,xkcd:green
5522306019626566528,130.19908438921945,0.01416950672864914,-45.05837165994448,0.014210078865289688,-7.464653413182444,0.01964770071208477,6.099610861089923,0.019253622740507126,0.4429759908963025,0.016786880791187286,,,7.452199459075928,264.04051237077897,-1.9501445659540533,0.880820631980896,2.2026177,2.1141313,2.2805964,,,,,,,,,,,,2.2574586897511852,-9.413650631402787,-2.07592991826612,8.659898994058072,240.05972292033672,-222.4398320632935,-0.8936057750704077,-0.6797756465098538,14.89795536902868,-5.611110034803275,0.04504770782098836,14.676870242403956,33.89350218636397,,-2.9089348215291047,-1.4412019795772544,,0.08554795450472642,O8.5Ib-II(f)p,xkcd:blue,xkcd:blue
5523448274762133632,128.97912882722233,0.17110200226306915,-43.18817694763869,0.2081056535243988,-3.2351680552501723,0.21527673304080963,3.755222188875436,0.2656077444553375,1.1050151125315832,0.2169220894575119,,,19.151140213012695,262.0214486478775,-1.5126596233097207,1.1324434280395508,0.9735514500000001,0.7854933,1.7068677,,,,,,,,,,,,0.9049649988125554,-4.948747449103025,-0.27911416755495366,8.34095401968308,239.7075386610628,-229.74649325253333,-1.9086551338647832,-1.5607401213781649,15.162826666651101,-5.806656394072739,0.030607760498944363,5.474033131628086,14.011265125730942,,2.7665640788344974,1.2510181933242668,,0.17765087210309397,B0-2III-Ve,xkcd:green,xkcd:green
5541793213959987968,126.55687950869762,0.0064687118865549564,-37.61995049188073,0.00886186771094799,-2.366630185963856,0.00906615611165762,3.176985708597615,0.012535781599581242,0.17771276386803697,0.00965082086622715,,,12.163066864013672,256.43820623625,0.2851841027796363,0.8947582840919495,5.1737285,4.890465,5.4962837,IGR J08262-3736,,,,,,,,,,,5.6270578332942005,-3.9612954836072154,-0.0481115506078175,10.628468751671921,241.99132951428788,-178.29800807642656,-0.29807166286208364,-0.3131006840856808,15.715310373281719,-4.158261914646525,-0.010858315584990784,69.76719470925072,13.897574223384403,,0.4950380939013934,0.2758474490628541,,0.3055814673691534,OBV,xkcd:black,xkcd:blue
5548261400354128768,123.11814876922769,0.007459855172783136,-31.247806699969043,0.009957175701856613,-1.4554830142325375,0.011349085718393326,2.1457195379781027,0.015747113153338432,0.1183688553388317,0.012262127362191677,,,12.421294212341309,249.5781999270527,1.5428153761569166,1.0489202737808228,6.6563506,6.13159,7.207318,RX J0812.4-3114,,,17.5,,,,80.39,3.0,31.908,0.009,8.448168203853056,-2.5927624996773613,-0.011214305471104578,12.18777668080407,243.29101082574047,-150.39785949899354,-0.1703833638252338,-0.2548835834978987,16.303051250859905,-3.220174388794372,-0.06252632526134674,109.53376250795893,26.961575216217543,,0.7977952529422443,0.3061956032881409,,0.8751669870958029,B0.2IVe,xkcd:purple,xkcd:green
5597252305589385984,118.9270218136784,0.008715487085282803,-29.56485835566189,0.011557716876268387,-2.6535157466287824,0.01131052989512682,2.8924892487229927,0.014539279974997044,0.2853833665183818,0.013910516165196896,,,9.938587188720703,246.22557061032848,-0.6151217581350775,1.0933274030685425,3.2893774,3.1521055000000002,3.4082234,SGR 0755-2933,1.4,,18.5,1.0,2.16,0.15,59.69,0.15,307.8,0.04,3.5040584607287864,-3.85576690054398,-0.7353240647867298,9.942582323551003,241.3605377525773,-179.0807403125067,-0.2822566395003466,-0.4758447808914325,16.88040141116681,-3.907440979901349,0.026811268967054706,47.500246070337624,6.858057354488615,-62.22064748150444,0.3339307188577161,-0.28629055286235205,62.59745940287913,0.1707992391302285,B0Ve,xkcd:purple,xkcd:green
5613494119551805184,112.2232407535484,0.00904984399676323,-26.108019042809907,0.013213437050580978,-0.8809603649723696,0.012074854224920273,1.7852555092114903,0.018278498202562332,0.09575911638808286,0.017103934660553932,,,11.602206230163574,240.28158025228282,-4.050429451500062,1.1873399019241333,7.607088399999999,6.812276,8.625445,3A 0726-260,,,38.1,,,,34.548,0.01,103.144,0.001,10.44286996078056,-1.988821519764489,0.08841583763046885,13.61313090103669,244.34617294199143,-124.86894680132355,-0.07314586433870418,-0.17662194271370213,17.6591388599241,-2.3520466107871205,0.16112812147813085,137.0458241368456,16.174428851826494,,0.43637095536133574,0.10390965886604012,,1.86524450323855,O5Ve,xkcd:dark blue,xkcd:blue
5620657678322625920,135.5285587975077,0.010860205627977848,-40.55465296117549,0.012674867175519466,-4.822178071668092,0.014743776060640812,9.281733055172943,0.01623324118554592,0.49623999190934365,0.015160984359681606,,,6.735128402709961,263.0582466143229,3.9298644181968547,0.8801971077919006,1.9694784,1.9014369999999998,2.0295931,Vela X-1,2.12,0.16,26.0,1.0,-3.2,0.9,8.96302,0.00045,283.0,,2.0151539906172786,-10.128076826610675,2.6126671538178194,8.611267000263922,240.00683599384539,-222.8294294336975,-0.9723420245026158,-0.9208928175526562,14.249915599125709,-5.617798116657315,-0.09212697739569686,13.227845349231066,47.29115344412097,-30.677760948356777,-3.5379366854507435,3.6256869487661723,56.3700116274595,0.061566416718142954,B0.5 Ib,xkcd:red,xkcd:red
5837600152935767680,189.81024184279624,0.022242655977606773,-75.37063019320797,0.02570117823779583,-27.34027789422274,0.033735789358615875,-8.934340817354846,0.03983910754323006,4.77404346153494,0.027307841926813126,,,6.543228626251221,302.1433834138259,-12.517557655267781,1.0418176651000977,0.20860675,0.20760204,0.20987208999999998,,,,,,,,,,,,0.20946604446673434,-26.973499806310233,-9.987169237224295,8.043499577989337,239.36722576273618,-198.70442419579,-16.565915181922882,-6.238802449153843,7.2794273429212675,-4.467691014800479,-0.5799461600164918,-2.549160474295177,6.656677554102506,,-5.939893609586871,-3.1684206280539606,,0.0011981595218853091,B8Vn(e),xkcd:dark purple,xkcd:red
5854175187680510336,215.3014007027238,0.0445520356297493,-62.698879401723076,0.0705314502120018,-6.425947989496359,0.05724417790770531,-4.332038707619241,0.09649991244077682,0.08394275522667936,0.10595280677080154,,,17.756834030151367,313.0200507368387,-1.5986266459253018,1.062129020690918,,,,,,,,,,,,,,,11.912880358758727,-7.531517471653763,-1.8263656540237998,0.0,1.6803199999999998,-inf,,,2.7858380977347226,,,nan,,,,,,15.03647464664201,B1Ve,xkcd:light purple,xkcd:green
5862285700835092352,195.49460523930014,0.05994626507163048,-63.96912167623403,0.06522805243730545,-6.287527903127519,0.07625846564769745,-0.5842041216372096,0.09208860248327255,0.07560265052473944,0.08420749753713608,,,17.30669403076172,304.08825128367016,-1.1210396150921411,1.0869733095169067,5.4276670000000005,3.947475,7.929663,IGR J13020-6359,,,17.5,,,,,,700.0,,13.227049489128298,-6.308944793395759,-0.26742696616007106,6.804045111962199,237.80519952250097,-234.08060688142623,-0.6439376050639756,-0.2913892138747207,5.357810175236631,-6.300334283310866,-0.0294019859687375,-32.2718622110247,16.40270746473522,,0.6353270949790826,0.05336423368338716,,14.732509105813348,B0-6Ve,xkcd:purple,xkcd:green
5862299960127967488,195.69848851536304,0.008934320881962776,-63.83573123376698,0.009974833577871323,-7.092820662863646,0.011759594082832336,-0.34195092640087815,0.014234627597033978,0.44344477764993895,0.013309076428413391,,,9.632835388183594,304.18354481654586,-0.9915822428813386,0.9812279939651489,2.1670405,2.112464,2.2226743,PSR B1259-63,,,22.5,7.5,0.0,1.0,1236.724526,6e-06,0.04776,,2.255072221843625,-7.100960208667895,0.037409978977678573,7.160599485069996,238.2808580758982,-222.54278065017724,-1.6136764384742552,-0.7310496310826367,5.313301714392077,-5.169288502255675,-0.045447120414217716,-23.697036895666987,8.975701905409741,18.383735181274908,-0.31799526793796495,0.813906730474533,20.45788219513498,0.06768132147403795,O9.5Ve,xkcd:dark blue,xkcd:blue
5862928537183584768,191.0157861157054,0.015005238354206085,-63.375599072405734,0.0179296787828207,-6.357054767364532,0.01944475620985031,-0.2978005899292986,0.0252505112439394,0.12335544015674202,0.022185102105140686,,,15.082144737243652,302.1057677991692,-0.5156795553002121,1.0605111122131348,5.848924299999999,5.135433600000001,6.638319999999999,SRGA J124404.1-632232,,,,,,,138.0,1.0,,,8.106655034665245,-6.350196706867094,-0.4193236109839943,7.068335921880367,238.15999465073585,-230.78185615332512,-0.5907003950909853,-0.27224415929715884,5.848272219272198,-6.351579812962194,-0.009931224441994008,-26.530638573202307,16.849484819876356,,0.5920835011860843,-0.13714822724484144,,1.457957342186758,Be,xkcd:green,xkcd:green
5863533199843070208,195.3211964950643,0.008986628614366055,-61.601844813228226,0.010867293924093246,-4.340692264055244,0.012104980647563934,-0.236113209203886,0.015209818258881569,0.5395135891716509,0.014079692773520947,,,12.647679328918457,304.10270102486777,1.247518814190948,1.0172128677368164,1.8507748,1.8018158000000002,1.9069960000000001,GX 304-1,,,9.6,,,,132.5,,272.0,,1.853521431286583,-4.347010190708723,-0.029345879849095056,7.275707936708182,238.4295675667315,-219.32226877397014,-1.8885906520929086,-0.8790411463306022,5.039240324285312,-5.030270221926231,0.058277328941676046,-20.958302142801372,23.606083787592564,,2.5718506833104167,0.791417937539831,,0.0483713715936614,B2 Vne,xkcd:dark green,xkcd:green
5864664975280537728,206.63566597037007,0.016893604770302773,-62.923386961743525,0.019583694636821747,-4.748743831187859,0.021524153649806976,-2.2605365882845696,0.023262644186615944,0.6054838801046949,0.028642011806368828,,,8.518084526062012,309.15505830063836,-0.7193551134314897,0.9463874101638794,1.5823639,1.5147637,1.645346,HD 119682,,,17.5,,,,90.0,,1500.0,100.0,1.6515716319765423,-5.130444789897053,-1.1572078028755977,7.255433254542807,238.40353928106683,-205.98018798923624,-2.26148872900612,-1.006960828044329,3.821757106753819,-4.412512504489845,-0.037768887009537414,-20.085429115651863,11.607995060665866,,1.5435564435989115,-0.11247808782173128,,0.07812649640475401,B0Ve,xkcd:purple,xkcd:green
5878377736381364608,218.28465330128793,0.06372292339801788,-61.26107376019224,0.08531450480222702,-7.246886900314591,0.10686460882425308,-3.983080511175255,0.13409805297851562,0.41530307188623306,0.11580472439527512,,,17.964555740356445,314.8462828689717,-0.7642267023265309,0.9715883135795593,2.2242244,1.8138514000000001,2.861979,IGR J14331-6112,,,,,,,,,,,2.4078800945492094,-8.226216322607192,-0.8436024645094281,6.7678566041082275,237.75559133710118,-201.45451023019476,-1.63599734997316,-0.7182420247146593,2.127368078308014,-4.1325623081378735,-0.04323054897842305,-28.373695320676212,25.925104774577584,,-2.4576566644961586,-0.08212989081634581,,0.6714226539661279,early BIII or mid BV,xkcd:red,xkcd:grey
5882543824607819776,236.02135471814512,0.23264913260936737,-56.76187017074616,0.21859543025493622,-4.167843287744988,0.3054322898387909,-2.6135336595940055,0.28812435269355774,-0.05039768082917262,0.30544930696487427,,,,324.9605894142377,-1.4644638526861036,1.0827516317367554,,,,,,,,,,,,,,,-19.842182885152752,-4.894085386231645,0.499403737776991,0.0,1.6803199999999998,-inf,,,-0.8397079295686324,,,nan,,,,,,120.2591252459364,Be?,xkcd:green,xkcd:red
5883218164517055488,230.1701764075732,0.10015206784009933,-57.166742166539116,0.10098147392272949,-5.549152942694518,0.1326756626367569,-4.07252990135312,0.15664492547512054,-0.12459033866593971,0.13540777564048767,,,17.775951385498047,322.1184786573702,0.03771540102283994,1.0146980285644531,6.4390854,4.6012830000000005,9.206895000000001,Cir X-1,,,,,26.0,3.0,16.68,0.15,,,-8.02630453298044,-6.87243078740587,-0.38508862765140023,5.004354161894938,234.96436384641686,-233.64594559108932,-0.5689727735894532,-0.24900292443696165,-0.17843281941658537,-6.112920649129655,0.001964524273569298,-55.93120739067709,7.181411212670992,82.10964021009367,-0.19053736468676163,-0.13805022748800788,82.42308949824987,8.723180746286538,B5-A0I,xkcd:black,xkcd:red
5884544931471259136,238.59067450082784,0.01269359327852726,-55.32898953059539,0.010471327230334282,-3.1236747705391017,0.019842378795146942,-3.2225953484639502,0.015759257599711418,0.7315774313408016,0.017946967855095863,,,8.689340591430664,326.97622424510917,-1.2387208767966702,0.9297120571136475,1.317673,1.2825757000000002,1.3448452,1H 1555-552,,,19.4,5.0,,,,,,,1.3669093074225183,-4.464194418587551,-0.4619881438908983,7.08194816602537,238.17792138588234,-148.17543043307973,-2.7680661759422702,-1.2222272867656117,-1.4786957751282688,-2.2513659705161397,-0.06713805271432885,-16.851220730235898,6.2233761325955275,,0.5552377278708587,0.8273771955890421,,0.0335328515481709,B2 IIIn,xkcd:red,xkcd:red
5886085557746480000,235.59729827776863,0.01090452540665865,-52.38601199162066,0.00943202618509531,-6.710645355390543,0.014753925614058971,-4.110864296804368,0.013893896713852882,0.12795944829063383,0.015252325683832169,,,13.163740158081055,327.4196587377088,2.1637003432777564,0.9857908487319946,5.5353643,5.0910376,5.887952599999999,4U 1538-522,1.18,0.29,20.0,,-158.0,11.0,3.72831,2e-05,526.42,0.07,7.814975864296505,-7.825490351151889,0.832866806034571,4.58749762261539,234.16632293305477,-222.7001428694471,-0.6584234346730594,-0.28689661864534727,-2.0627995384039925,-4.9631750396528815,0.1420067421666817,-55.509940123552454,63.260150788836135,-100.42726033804355,-2.2038918768259483,0.9777566825132364,118.6906959151873,0.9315182167932405,B0 Iab,xkcd:red,xkcd:red
5933976985766949376,246.65214511693458,0.030918631702661514,-51.94184815729851,0.02216207981109619,-2.8563373848377083,0.040688592940568924,-3.332145349614718,0.03151797503232956,0.050120353494249176,0.03836339712142944,,,15.729031562805176,332.7809871369111,-2.0027078877075377,0.9894203543663025,6.6929224000000005,5.8697295,8.261849,,,,,,,,,,,,19.95197420374819,-4.382296682342562,-0.23944033684800287,3.7693845369830634,232.37404296462404,-228.68588847986084,-0.5369310684153045,-0.24314369254232987,-3.115850876439452,-5.5160929235435505,-0.1381906473235536,-57.98474112489324,53.193720601761555,,1.670727309616293,0.1418940030178806,,15.27175002512169,B0-2Ve,xkcd:purple,xkcd:green
5934776158877214848,245.19273371546788,0.03752019628882408,-51.501706020142436,0.026348773390054703,-4.882473484444853,0.05389139801263809,-6.022015388741489,0.04039086401462555,0.035774547315548286,0.04634368419647217,38.7906379699707,4.938200950622559,14.783706665039062,332.45890500811436,-1.0501486044356771,0.9744912981987,7.154235,5.8845979999999996,8.667592,IGR J16207-5129,,,,,,,9.726,,,,27.952834488149662,-7.712511204195834,-0.7876468711929886,3.7691501132876195,232.3734776684634,-231.29792432035484,-0.5028621291740776,-0.22585480519598036,-3.1478644517410665,-6.03621821275462,-0.06854766416605938,-58.64665771073051,43.16481478338444,,-1.1734308622671366,-0.49324440183094886,,36.211145384697645,B0I / B1Ia,xkcd:red,xkcd:red
5935509395659726592,244.8840954475876,0.04218791797757149,-49.741826170029775,0.025050578638911247,-0.18399109215839704,0.0616706945002079,-0.5449229720233741,0.043932314962148666,0.35882505488809213,0.05053073912858963,,,16.373214721679688,333.5570067316641,0.3390169216079117,1.0523931980133057,2.4766138,2.2264104000000002,2.755401,IGR J16195-4945,,,27.8,,,,16.0,,,,2.7868733979902074,-0.5148819549639111,-0.2563012678177144,6.034169330664149,236.6907036681415,-141.3992738639872,-1.4469920979546795,-0.6455734987497426,-3.6588087785652785,-1.9393890768942996,0.01857354009742857,-27.282702693245277,33.98869014088954,,2.871499219885068,0.3706986908345996,,0.3924552389524978,ON9.7Iab,xkcd:blue,xkcd:blue
5940285090075838848,249.3055346035613,0.39509785175323486,-50.72612789595593,0.282411128282547,0.6277619355737372,0.5566709637641907,-4.122424253903569,0.3898785412311554,1.6914701245789092,0.5430479645729065,,,19.783174514770508,334.8023923852234,-2.383834775954468,1.0749093294143677,3.6997966,1.7862366,5.046274,,,,,,,,,,,,0.5912016922255423,-2.6573176312336866,-3.2135851915986717,5.056317286472824,235.0593306429133,-160.25184690161,-0.9638970981513879,-0.44243847027916966,-3.6626808166727893,-2.390183759783064,-0.14580468385487452,-38.10659656861079,47.634604884717895,,0.6967632267007653,-2.6253420374646277,,0.18980582095416207,,xkcd:green,xkcd:grey
5940576971716473344,248.16638484576487,0.041116662323474884,-49.70382899144433,0.026625696569681168,-4.769279217690786,0.05356945842504501,-6.12018935660893,0.0370846651494503,-0.02732642251724471,0.05024125427007675,,,12.820149421691895,335.06347356705464,-1.1557122758724598,0.9996997714042664,12.7397705,10.017572,15.872169,IGR J16327-4940,,,,,,,,,,,-36.59461824426291,-7.732818041549645,-0.6373908952367946,6.355873394148818,237.1721402634938,-127.29055382317075,-0.27962496897227257,-0.1271861327423578,-3.9051096091350437,-6.832998296470934,-0.009381289670138236,-21.899496070381282,48.137774371763925,,-0.6201947761064384,-0.5008234728242986,,67.28138375838091,OB,xkcd:black,xkcd:blue
5940777877435137024,247.95125817288326,0.13132824003696442,-48.81687706740887,0.08851779997348785,-4.366133479593785,0.1887052059173584,-5.774239370792024,0.13030248880386353,-0.034896909170396145,0.1780019998550415,,,17.139793395996094,335.6159688973277,-0.44775360639278583,1.370215892791748,7.0294146,5.098358,9.806712,IGR J16318-4848,,,,,,,80.09,0.012,,,-28.655832959794708,-7.203060692802936,-0.7217191480289905,3.3876998370960365,231.40569876476678,-228.94356557857344,-0.5055804386399735,-0.22907839564608812,-4.162337905008091,-5.627946458036129,-0.032124124541510535,-56.93126253927523,38.79929544763394,,-1.0695337961268336,-0.46051662784139186,,146.1675459407905,B0-5sgBe,xkcd:green,xkcd:green
5943166184173519744,250.46160612338068,1.3305343389511108,-45.540403360519775,0.6542299389839172,-8.551346793903136,1.7982252836227417,-5.318919221188635,1.1888338327407837,0.9562030181651716,1.0759587287902832,,,20.419172286987305,339.18890175141337,0.4889589642760968,1.236974835395813,6.3262095,4.941406,8.815772,,,,,,,,,,,,1.0458030156805707,-9.624728946911002,2.963279664429394,3.1708826112182487,230.80782220947444,-209.99951558991555,-0.5519134138549242,-0.2519424745936336,-5.3281225248164805,-4.149425418234894,0.03747031809347128,-51.223768240218746,175.71491675191163,,-4.923390114821184,3.177751820929556,,1.176780309139686,BN0.5Ia,xkcd:red,xkcd:red
5943246345430928512,251.64690161252628,0.015588409267365932,-45.11796081034128,0.010345971211791039,-1.7593910230172454,0.02173849754035473,-3.0641449978293434,0.016207683831453323,0.29609864232667726,0.01728741079568863,,,13.484343528747559,340.0535299011336,0.13502926660407388,1.090044379234314,2.8861062,2.7490387999999997,3.0289373,IGR J16465-4507,,,27.8,,,,30.24,,228.0,,3.3772529051204776,-3.4763660598810584,-0.6319179988758852,5.525460482390141,235.87662581386036,-117.95600726647044,-1.203824670767686,-0.5545985250327055,-5.5304904636574905,-1.308182426415322,0.006587886991282329,-25.926361851102197,13.242411686567337,,-0.9643589626980502,-0.08390736083446206,,0.19717739288833738,B0.5-1Ib,xkcd:red,xkcd:red
5966213219190201856,255.105188622121,0.02066669799387455,-42.31675095154189,0.014143426902592182,1.1808321110237392,0.029523560777306557,-1.4697065617940481,0.023353278636932373,0.6405461879152953,0.022926293313503265,,,8.707157135009766,343.8034017764549,-0.029940309902722347,1.0234806537628174,1.4964989,1.4457438,1.5446216,,,,,,,,,,,,1.561167670444771,-0.43730141786814125,-1.833894577704993,6.725862687530461,237.69770453261955,-79.7419941042184,-2.2658663987756023,-1.071902209378071,-6.573874715759044,-0.6375464487995754,-0.001026824832595802,-11.502911970179213,18.30699645349875,,2.466111429707037,-0.7609655434943263,,0.05587698217463822,B2e,xkcd:dark green,xkcd:green
5976382915813535232,255.9865659301791,0.021049443632364273,-37.8441202722809,0.012138224206864834,2.4137032635492046,0.028064759448170662,5.021949969731823,0.021347088739275932,0.6327358617075665,0.02594889886677265,,,6.420469760894775,347.75444710988126,2.173492429913019,0.8081918954849243,1.5139931999999998,1.4613417,1.5923752,4U 1700-377,1.96,0.19,46.0,5.0,-60.0,10.0,3.41166,4e-06,,,1.5804383163952436,5.459355496184255,1.114173464609666,6.679230942389423,237.63301645326374,-61.001772677836,-2.171203317603579,-1.0177427454204167,-7.952405001432037,-0.3724851740513693,0.05825101462333499,-9.02673557992658,59.32909375406844,-43.02085941864138,8.003043987839204,2.0736651954067478,73.2853035116697,0.06481477741223182,O6Iafcp,xkcd:blue,xkcd:blue
