source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,ruwe,distance_bj,distance_bj_low,distance_bj_high,Name,Mx,Mx_err,Mo,Mo_err,RV,RV_err,Period,Period_err,Spin_period,Spin_period_err,distance_para,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,RV_r_sol,mu_l_rot,mu_b_rot,RV_rot,Peculiar Velocity,Peculiar Radial Velocity,peculiar_mu_l,peculiar_mu_b,Peculiar Velocity 3D,dist_err,SpType,Mod_SpType,SpColor,pm_l_err,pm_b_err,l_err,b_err,V_pec_tan_err,V_pec_3d_err
2026914849346539008,297.48094936995193,0.0128928292542696,25.566594846422447,0.019209254533052444,-2.3838963550775913,0.01785130985081196,-5.145184250598648,0.027028784155845642,0.11141137992886387,0.026741143316030502,,,13.963172912597656,62.13626690776949,-0.3368577763444705,0.9918761253356934,5.6107773,4.7615747,6.645741,IGR J19498+2534,,,,,,,,,,,8.975743776250683,-5.639979575322384,-0.5886537134062201,7.4269311962337765,238.62153583702874,22.855405659020768,0.1200082454428776,-0.28953592116532184,-17.025860471573704,-6.323977107168079,0.005052618525080089,20.8276718149152,17.041692512906284,,0.5639892864028173,-0.30417041076597834,,2.1543728373344093,early BIa,xkcd:red,xkcd:grey,0.022255466335316353,0.013292228383419459,0.015489877756331224,0.0095908697099945,34.47495324381575,
2028089540103670144,296.4139748795565,0.01702195405960083,27.365399152475934,0.022254357114434242,-2.4130254444730657,0.023112494498491287,-4.043007630284439,0.028101064264774323,0.02069077540146113,0.029170023277401924,,,15.688565254211426,63.207143530473964,1.3955652936534102,1.0054941177368164,12.164791,10.002854,14.738491,XTE J1946+274,,,15.0,0.0,,,172.7,0.6,15.78801,4e-05,48.330716495495984,-4.708182978519744,0.040193718285011476,11.178671516200723,242.46968196233783,-52.849585624550755,0.06087487571364859,-0.12458161585932383,-17.18825854449588,-5.039147046694817,0.022329141099729298,-72.48934447413211,17.606863858224475,,0.27008919246142415,0.142446193044606,,68.13703681146595,B01-IVVe,xkcd:purple,xkcd:green,0.02537638601610215,0.013179325129750813,0.01882970353115765,0.010657697260222199,137.7571702689303,
2031939548802102656,297.39783883472126,0.008815532550215721,30.20880848740128,0.011791565455496311,-2.26403288923693,0.011820588260889053,-4.08907537104113,0.014689060859382153,0.027654384165323034,0.01372900977730751,,,13.834043502807617,66.09896538287826,2.083585457599563,1.0205581188201904,13.692617,11.93849,16.453439999999997,KS 1947+300,,,17.5,,,,40.415,0.007,18.7,,36.16063167495666,-4.671760156595447,-0.14504948413886973,12.778697774193052,243.74213997722492,-73.5903123640433,0.06723438504633676,-0.10760405914301759,-17.07466449539618,-4.527214429583932,0.04125114729395016,-115.38507494583702,14.663478579324376,,-0.21178011205785197,-0.0786965722898023,,17.951933510839638,B0Ve,xkcd:purple,xkcd:green,0.013056212530572224,0.006773512379953196,0.010093728349354073,0.005452924281284244,138.64284650954582,
2033989790047905024,300.09104899633587,0.014430977404117584,32.18973933161206,0.017375720664858818,-2.850743997098801,0.02021029405295849,-4.300169718523636,0.023098601028323174,0.06746486507910339,0.021092984825372696,,,15.064558029174805,68.98602751827119,1.1341894069944143,1.0242297649383545,8.466655000000001,7.374865,10.096501,IGR J20006+3210,,,,,,,,,889.7,4.7,14.82253019890409,-5.15762081036255,0.13095236392538537,9.41274881781569,240.84395809675686,-25.634286017292823,0.12969279796998442,-0.18116631544864928,-16.715526090908323,-5.643568364355188,0.012645928063832943,-29.606023976051826,18.67758900860965,,0.3562547560226532,0.2994727513102017,,4.634284885807226,BV,xkcd:black,xkcd:red,0.019170065214352435,0.011589248397598123,0.01422626950715118,0.00863071917745351,56.07661785759761,
2034031438383765760,298.92639832142635,0.01613403484225273,32.096930318736355,0.021289147436618805,-2.158047594075068,0.020837534219026566,-6.0711257533713265,0.02580876834690571,0.2575299882811361,0.024460982531309128,4.735715389251709,0.5058494210243225,8.358266830444336,68.39194055158187,1.9268933031575586,0.9647663235664368,3.3417725000000003,3.1170286000000003,3.59347,4U 1954+319,,,9.0,4.0,,,1296.6375,,18612.0,,3.883042928997987,-6.304545333678893,-1.3298291120025332,7.584817975233764,238.81799726539035,19.154041895353437,0.3177243449250364,-0.4442435931714961,-16.86755941286106,-6.163180468707253,-0.04068216159311237,17.825757210583696,15.231333979191396,,-0.4590892098966757,-0.8449033572379248,,0.36882324225034974,M4 I,xkcd:grey,xkcd:grey,0.02179444607707419,0.012260598332925615,0.01780832309943098,0.00999114305797623,5.9507596147801225,
2059383668236814720,299.59029482904185,0.010937962681055069,35.201578765113695,0.013002580031752586,-3.812385175624448,0.014573606662452221,-6.309893239635542,0.017452912405133247,0.44390196847449304,0.014949423260986805,,,8.536617279052734,71.33495940203416,3.0668344499402203,0.9672424793243408,2.1648872,2.0902837,2.2395312,Cyg X-1,21.2,2.2,40.6,7.7,-7.0,5.0,5.5998,0.0001,,,2.252749640729428,-7.371773611302668,-0.07737730042451305,7.734255594267884,239.0003595099426,14.992508558568176,0.5729638570842474,-0.6543693260618467,-16.724298188528177,-6.024354409771137,-0.07827866867427487,14.227716955977284,20.821752232037223,-4.503418767449109,-1.920383058615779,0.6552706943116086,21.30319569002172,0.07586654322808055,O9.7Iabpvar,xkcd:blue,xkcd:blue,0.014518838476238806,0.008121911123067425,0.010921211580319784,0.006037508032689127,3.5496713129779227,23.835502253672523
2063791369815322752,308.0636268551211,0.06144415959715843,37.63743239546562,0.07595060020685196,-3.370917952976648,0.08323334902524948,-5.400072973224192,0.09149152785539627,0.3418462523155139,0.08463052660226822,,,16.891359329223633,77.15184001171907,-1.241801183457772,0.9876781702041626,2.2464055,1.8421162,2.8250574,EXO 2030+375,,,17.5,,,,46.0214,0.0005,41.306,0.003,2.9252916866177308,-6.343942720018458,-0.5275099306851222,7.9577672197563265,239.26689494386665,8.818197474939424,0.7048665411339958,-0.7454589819242398,-15.492685150941254,-6.15429384412629,0.017951914503952813,8.610204024958403,9.759928573618762,,-0.8945154170261649,0.19999713673516475,,0.724211467075547,B0Ve,xkcd:purple,xkcd:green,0.07786574150148762,0.04915494628718434,0.0600317230427241,0.040275744833371104,23.547121411541266,
2065653598916388352,314.6980582988151,0.011033155024051666,41.776979685270454,0.012759363278746605,-2.2095525666212845,0.01521301455795765,-3.351196585258945,0.0173322930932045,0.07752894522296322,0.015234453603625298,,,14.130870819091797,83.56987683360249,-2.655492481981887,1.0024276971817017,8.942419,8.174374,9.664132,GRO J2058+42,,,18.0,,,,55.0,,195.25,0.02,12.898408421836894,-3.9766038779006068,-0.547049080046555,11.397859969457976,242.65397280419216,-62.0313199210362,0.21725910952095592,-0.1952012164057227,-14.356028956859152,-4.6567275548643945,-0.06787521649462379,-86.75144762952387,23.017545710465697,,0.462864567442832,-0.28397264714620846,,2.5345398947189954,O9.5-B0IV-Ve,xkcd:dark blue,xkcd:blue,0.014057592163150941,0.009763198661506114,0.01067036609244835,0.007021525182788731,39.528377112877266,
2067835682818358400,308.0546693559062,0.011941006407141685,41.4567587500388,0.014621440321207047,-2.8762382942769733,0.017133817076683044,-0.9478946506888151,0.019980531185865402,0.5677534793686149,0.01559421420097351,,,11.277183532714844,80.2238146279451,1.0278993456654848,1.0710746049880981,1.6711115,1.6312898,1.7172421999999998,PSR J2032+4127,,,15.0,2.8,,,17000.0,1000.0,0.14324743146,2e-11,1.7613278233223268,-2.4803453330780787,1.7375666959710003,8.036775450898931,239.35939386901504,6.632742672963305,1.0521168596706625,-0.9248055491033474,-15.370233959859341,-6.139011946925719,-0.015023943181404929,6.540596746773156,29.59825932022667,,2.606549754176978,2.6773961882557527,,0.048377551795134144,B0:e/B0:Vn,xkcd:black,xkcd:red,0.014986317748097779,0.010343644106774014,0.011314486681752414,0.007337229216907102,1.9851431568431348,
2070085317968809216,310.8277570377428,0.05323758348822594,44.638891277204316,0.05205783620476723,-2.6133344012162185,0.06613888591527939,-4.23233099180295,0.07114925980567932,0.04162604925642393,0.0633568987250328,,,16.563579559326172,83.98370959231536,1.3407233597302817,1.0781673192977905,7.6816357,5.974811,9.595829,,,,,,,,,,,,24.023418457029653,-4.938199723627058,-0.5969303194892442,10.59612348358333,241.96247288868176,-49.606357353886395,0.25583187504971755,-0.19925254372238396,-14.830865662463326,-4.961174939221911,0.03188607846763706,-64.49510283344077,17.791038897502958,,-0.2328566594548649,-0.42956385423449733,,36.564827010966496,B0-2e,xkcd:green,xkcd:green,0.06704036081041553,0.033722867853291656,0.05131906095540101,0.025385243117662458,52.19848598227263,
